productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
655917,DON!! Card (Robin),DON Card Robin,https://tcgplayer-cdn.tcgplayer.com/product/655917_200w.jpg,68,24305,https://cpt.tcgcsv.com/mng7,2025-10-03T04:10:12.437,1,1.0,1.75,7.99,1.49,,Normal,DON!!,,Your Turn +1000,,DON!!,,,,,
655917,DON!! Card (Robin),DON Card Robin,https://tcgplayer-cdn.tcgplayer.com/product/655917_200w.jpg,68,24305,https://cpt.tcgcsv.com/mng7,2025-10-03T04:10:12.437,1,6.5,8.57,89.99,8.16,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,
655918,DON!! Card (Robin) (Gold),DON Card Robin Gold,https://tcgplayer-cdn.tcgplayer.com/product/655918_200w.jpg,68,24305,https://cpt.tcgcsv.com/nng7,2025-10-03T04:10:12.437,1,165.36,177.22,206.7,165.36,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,
655979,Just Shut Up and Come with Us!!!! (Reprint),Just Shut Up and Come with Us Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655979_200w.jpg,68,24305,https://cpt.tcgcsv.com/Cpg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.08,,Normal,C,EB01-009,"[Counter] Look at 5 cards from the top of your deck and play up to 1 [Animal] type Character card with a cost of 3 or less. Then, place the rest at the bottom of your deck in any order.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Event,1,,Straw Hat Crew;Drum Kingdom,,
655980,Just Shut Up and Come with Us!!!! (Pirate Foil),Just Shut Up and Come with Us Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/655980_200w.jpg,68,24305,https://cpt.tcgcsv.com/Dpg7,2025-10-03T04:10:12.437,1,0.06,0.25,4.99,0.22,,Foil,C,EB01-009,"[Counter] Look at 5 cards from the top of your deck and play up to 1 [Animal] type Character card with a cost of 3 or less. Then, place the rest at the bottom of your deck in any order.",Red,Event,1,,Straw Hat Crew;Drum Kingdom,,
655981,Cavendish - EB01-012 (Reprint),Cavendish EB01 012 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655981_200w.jpg,68,24305,https://cpt.tcgcsv.com/Fpg7,2025-10-03T04:10:12.437,1,0.7,2.0,18.99,0.99,,Foil,SR,EB01-012,"[On Play]/[When Attacking] If your Leader has the [Supernovas] type and you have no other [Cavendish] Characters, set up to 2 of your DON!! cards as active.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,5,6000,Beautiful Pirates;Supernovas,1000,Slash
655982,Scratchmen Apoo - EB01-015 (Reprint),Scratchmen Apoo EB01 015 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655982_200w.jpg,68,24305,https://cpt.tcgcsv.com/Gpg7,2025-10-06T14:44:23.027,1,0.09,0.35,20.29,0.34,,Foil,R,EB01-015,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 2 or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,1,1000,On-Air Pirates;Supernovas,2000,Special
655983,Mountain God (Reprint),Mountain God Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655983_200w.jpg,68,24305,https://cpt.tcgcsv.com/Hpg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.04,,Normal,C,EB01-018,"<span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,5,7000,Animal;Land of Wano,1000,Strike
655984,Mountain God (Pirate Foil),Mountain God Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/655984_200w.jpg,68,24305,https://cpt.tcgcsv.com/Jpg7,2025-10-03T04:10:12.437,1,0.01,0.2,4.0,0.15,,Foil,C,EB01-018,,Green,Character,5,7000,Animal;Land of Wano,1000,Strike
655985,My Era...Begins!! (Reprint),My EraBegins Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655985_200w.jpg,68,24305,https://cpt.tcgcsv.com/Kpg7,2025-10-03T04:10:12.437,1,0.25,2.07,5.0,1.88,,Foil,R,OP09-096,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 ""Blackbeard Pirates"" type card other than [My Era...Begins!!] and add it to your hand. Then, trash the rest.<br>
[Trigger] Activate this card's [Main] effect.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Event,1,,Blackbeard Pirates,,
655986,Oh Come My Way (Reprint),Oh Come My Way Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655986_200w.jpg,68,24305,https://cpt.tcgcsv.com/Lpg7,2025-10-03T04:10:12.437,1,0.01,0.12,3.0,0.08,,Normal,C,EB01-038,"[Counter] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: If your Leader's type includes ""Baroque Works"", select 1 of your Characters. Change the attack target to the selected Character.
<br>
[Trigger] DON!! -1: Draw 2 cards.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,1,,Baroque Works,,
655987,Oh Come My Way (Pirate Foil),Oh Come My Way Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/655987_200w.jpg,68,24305,https://cpt.tcgcsv.com/Mpg7,2025-10-03T04:10:12.437,1,0.05,0.25,4.0,0.17,,Foil,C,EB01-038,"[Counter] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: If your Leader's type includes ""Baroque Works"", select 1 of your Characters. Change the attack target to the selected Character.
<br>
[Trigger] DON!! -1: Draw 2 cards.",Purple,Event,1,,Baroque Works,,
655988,Brook - EB01-046 (Reprint),Brook EB01 046 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655988_200w.jpg,68,24305,https://cpt.tcgcsv.com/Npg7,2025-10-03T04:10:12.437,1,0.32,0.85,12.0,0.66,,Foil,SR,EB01-046,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters -1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,3,4000,Straw Hat Crew,1000,Slash
655989,Gum-Gum Giant (Reprint),Gum Gum Giant Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655989_200w.jpg,68,24305,https://cpt.tcgcsv.com/Ppg7,2025-10-03T04:10:12.437,1,0.09,0.38,5.0,0.34,,Foil,R,OP09-078,"[Counter] <strong>DON!! 2, You may trash 1 card from your hand</strong>: If your Leader has the ""Straw Hat Crew"" type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,1,,Straw Hat Crew;The Four Emperors,,
655990,Laboon (Reprint),Laboon Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655990_200w.jpg,68,24305,https://cpt.tcgcsv.com/Qpg7,2025-10-03T04:10:12.437,1,0.35,0.99,10.0,0.71,,Foil,SR,EB01-048,"[Activate:Main]<strong>You may rest this Character</strong>: Give up to 1 of your opponent's Characters -4 cost during this turn.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,4,5000,Animal,1000,Strike
655991,Finger Pistol (Reprint),Finger Pistol Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655991_200w.jpg,68,24305,https://cpt.tcgcsv.com/Rpg7,2025-10-03T04:10:12.437,1,0.1,0.46,20.46,0.29,,Foil,R,EB01-051,"[Main] <strong>You may trash 2 cards from the top of your deck</strong>: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Event,4,,CP9,,
655992,Finger Pistol (Alternate Art),Finger Pistol Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/655992_200w.jpg,68,24305,https://cpt.tcgcsv.com/Spg7,2025-10-03T04:10:12.437,1,7.65,11.0,40.75,9.21,,Foil,R,EB01-051,[Main] <strong>You may trash 2 cards from the top of your deck</strong>: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,Black,Event,4,,CP9,,
655993,Shirahoshi (Reprint),Shirahoshi Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655993_200w.jpg,68,24305,https://cpt.tcgcsv.com/Tpg7,2025-10-03T04:10:12.437,1,0.09,0.57,15.25,0.53,,Foil,SR,EB01-057,"When this Character is K.O.'d by your opponent's effect, add up to 1 card from the top of your deck to the top of your Life cards.
<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Yellow,Character,2,0,Merfolk,1000,Wisdom
655994,Did Someone Say...Kami? (Reprint),Did Someone SayKami Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655994_200w.jpg,68,24305,https://cpt.tcgcsv.com/Vpg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.08,,Normal,C,EB01-060,"[Main] Play up to 1 [Enel] with a cost of 7 or less life from your hand or trash. Then, trash cards from the top of your Life cards until you have 1 Life card.
<br>
[Trigger] Draw 2 cards and trash 1 card from your hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Yellow,Event,4,,Sky Island,,
655995,Did Someone Say...Kami? (Pirate Foil),Did Someone SayKami Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/655995_200w.jpg,68,24305,https://cpt.tcgcsv.com/Wpg7,2025-10-03T04:10:12.437,1,0.04,0.23,3.0,0.17,,Foil,C,EB01-060,"[Main] Play up to 1 [Enel] with a cost of 7 or less life from your hand or trash. Then, trash cards from the top of your Life cards until you have 1 Life card.
<br>
[Trigger] Draw 2 cards and trash 1 card from your hand.",Yellow,Event,4,,Sky Island,,
655996,Mr.2.Bon.Kurei (Bentham) (Reprint),Mr2BonKurei Bentham Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655996_200w.jpg,68,24305,https://cpt.tcgcsv.com/Xpg7,2025-10-03T04:10:12.437,1,14.0,18.99,45.0,15.72,,Foil,SEC,EB01-061,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.
<br>
[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,4,1000,Former Baroque Works,1000,Special
655997,Sanji - ST21-003 (Reprint),Sanji ST21 003 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655997_200w.jpg,68,24305,https://cpt.tcgcsv.com/Zpg7,2025-10-03T04:10:12.437,1,0.01,0.45,3.04,0.42,,Normal,C,ST21-003,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,2,3000,Straw Hat Crew,2000,Strike
655998,Killer (Reprint),Killer Reprint,https://tcgplayer-cdn.tcgplayer.com/product/655998_200w.jpg,68,24305,https://cpt.tcgcsv.com/-pg7,2025-10-03T04:10:12.437,1,0.01,0.15,5.99,0.14,,Normal,UC,OP01-039,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] If you have 3 or more Characters, draw 1 card.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Green,Character,2,2000,Kid Pirates;Supernovas,1000,Slash
655999,Killer (Pirate Foil),Killer Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/655999_200w.jpg,68,24305,https://cpt.tcgcsv.com/_pg7,2025-10-03T04:10:12.437,1,0.07,0.25,4.99,0.2,,Foil,UC,OP01-039,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] If you have 3 or more Characters, draw 1 card.",Green,Character,2,2000,Kid Pirates;Supernovas,1000,Slash
656000,Sanji - ST21-003 (Pirate Foil),Sanji ST21 003 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656000_200w.jpg,68,24305,https://cpt.tcgcsv.com/0qg7,2025-10-03T04:10:12.437,1,0.1,0.87,5.99,0.82,,Foil,C,ST21-003,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].",Red,Character,2,3000,Straw Hat Crew,2000,Strike
656001,You Can Be My Samurai!! (Reprint),You Can Be My Samurai Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656001_200w.jpg,68,24305,https://cpt.tcgcsv.com/2qg7,2025-10-03T04:10:12.437,1,0.01,0.24,3.0,0.26,,Normal,C,OP01-055,"[Main] <strong>You may rest 2 of your Characters:</strong> Draw 2 cards.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Event,1,,Land of Wano;Kouzuki Clan,,
656002,You Can Be My Samurai!! (Pirate Foil),You Can Be My Samurai Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656002_200w.jpg,68,24305,https://cpt.tcgcsv.com/3qg7,2025-10-03T04:10:12.437,1,0.19,3.27,5.99,2.72,,Foil,C,OP01-055,[Main] <strong>You may rest 2 of your Characters:</strong> Draw 2 cards.,Green,Event,1,,Land of Wano;Kouzuki Clan,,
656003,Curly.Dadan (Reprint),CurlyDadan Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656003_200w.jpg,68,24305,https://cpt.tcgcsv.com/5qg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.04,,Normal,UC,OP02-005,"[On Play] Look at up to 5 cards from the top of your deck; reveal up to 1 red Character with a cost of 1 and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Red,Character,2,3000,Mountain Bandits;Mountain Bandits,1000,Slash
656004,Curly.Dadan (Pirate Foil),CurlyDadan Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656004_200w.jpg,68,24305,https://cpt.tcgcsv.com/6qg7,2025-10-03T04:10:12.437,1,0.01,0.2,3.99,0.18,,Foil,UC,OP02-005,"[On Play] Look at up to 5 cards from the top of your deck; reveal up to 1 red Character with a cost of 1 and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,2,3000,Mountain Bandits;Mountain Bandits,1000,Slash
656005,Gum-Gum Rain (Reprint),Gum Gum Rain Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656005_200w.jpg,68,24305,https://cpt.tcgcsv.com/7qg7,2025-10-03T04:10:12.437,1,0.15,0.32,1000.0,0.27,,Foil,R,OP02-068,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Return up to 1 Character with a cost of 2 or less to the owner's hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Event,0,,Straw Hat Crew;Impel Down,,
656006,Gum-Gum Rain (Alternate Art),Gum Gum Rain Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/656006_200w.jpg,68,24305,https://cpt.tcgcsv.com/8qg7,2025-10-03T04:10:12.437,1,58.0,67.97,100.0,60.11,,Foil,R,OP02-068,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Return up to 1 Character with a cost of 2 or less to the owner's hand.",Blue,Event,0,,Straw Hat Crew;Impel Down,,
656007,Charlotte Brulee (Reprint),Charlotte Brulee Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656007_200w.jpg,68,24305,https://cpt.tcgcsv.com/9qg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.05,,Normal,C,ST20-003,"[Trigger] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, add this card to your hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Yellow,Character,3,3000,Big Mom Pirates,2000,Special
656008,Charlotte Brulee (Pirate Foil),Charlotte Brulee Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656008_200w.jpg,68,24305,https://cpt.tcgcsv.com/bqg7,2025-10-03T04:10:12.437,1,0.01,0.24,4.0,0.17,,Foil,C,ST20-003,"[Trigger] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, add this card to your hand.",Yellow,Character,3,3000,Big Mom Pirates,2000,Special
656009,Buggy - OP03-008 (Reprint),Buggy OP03 008 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656009_200w.jpg,68,24305,https://cpt.tcgcsv.com/cqg7,2025-10-03T04:10:12.437,1,0.01,0.19,3.0,0.14,,Normal,UC,OP03-008,"This Character cannot be K.O.'d in battle by ""Slash"" attribute cards.
<br>
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 red Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Red,Character,1,3000,Buggy Pirates,,Slash
656010,Buggy - OP03-008 (Pirate Foil),Buggy OP03 008 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656010_200w.jpg,68,24305,https://cpt.tcgcsv.com/dqg7,2025-10-03T04:10:12.437,1,0.03,0.4,14.0,0.4,,Foil,UC,OP03-008,"This Character cannot be K.O.'d in battle by ""Slash"" attribute cards.
<br>
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 red Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,3000,Buggy Pirates,,Slash
656011,Sengoku - ST19-002 (Reprint),Sengoku ST19 002 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656011_200w.jpg,68,24305,https://cpt.tcgcsv.com/fqg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.1,,Normal,C,ST19-002,"[On Play] You may trash 2 black ""Navy"" type cards from your hand: If your Leader has the ""Navy"" type, draw 3 cards.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,1,1000,Navy,1000,Wisdom
656012,Sengoku - ST19-002 (Pirate Foil),Sengoku ST19 002 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656012_200w.jpg,68,24305,https://cpt.tcgcsv.com/gqg7,2025-10-03T04:10:12.437,1,0.01,0.24,4.0,0.17,,Foil,C,ST19-002,"[On Play] You may trash 2 black ""Navy"" type cards from your hand: If your Leader has the ""Navy"" type, draw 3 cards.",Black,Character,1,1000,Navy,1000,Wisdom
656013,Kaya (Reprint),Kaya Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656013_200w.jpg,68,24305,https://cpt.tcgcsv.com/hqg7,2025-10-09T17:00:45.16,1,0.1,0.41,5.0,0.36,,Foil,R,OP03-044,"[On Play] Draw 2 cards and trash 2 cards from your hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Blue,Character,1,0,East Blue,2000,Wisdom
656014,Nojiko (Reprint),Nojiko Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656014_200w.jpg,68,24305,https://cpt.tcgcsv.com/jqg7,2025-10-03T04:10:12.437,1,0.05,0.19,3.0,0.13,,Normal,UC,OP03-048,"[On Play] If your Leader is [Nami], return up to 1 of your opponent's Characters with a cost of 5 or less to the owner's hand.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Blue,Character,2,0,East Blue,1000,Wisdom
656015,San-Gorou (Reprint),San Gorou Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656015_200w.jpg,68,24305,https://cpt.tcgcsv.com/kqg7,2025-10-03T04:10:12.437,1,0.01,0.11,3.0,0.08,,Normal,C,ST18-003,"[When Attacking] [Once Per Turn] If you have 8 or more DON!! cards on your field, draw 1 card.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,5,6000,Straw Hat Crew,1000,Strike
656016,Nojiko (Pirate Foil),Nojiko Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656016_200w.jpg,68,24305,https://cpt.tcgcsv.com/lqg7,2025-10-03T04:10:12.437,1,0.18,0.5,9.66,0.39,,Foil,UC,OP03-048,"[On Play] If your Leader is [Nami], return up to 1 of your opponent's Characters with a cost of 5 or less to the owner's hand.",Blue,Character,2,0,East Blue,1000,Wisdom
656017,San-Gorou (Pirate Foil),San Gorou Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656017_200w.jpg,68,24305,https://cpt.tcgcsv.com/mqg7,2025-10-03T04:10:12.437,1,0.04,0.25,4.99,0.23,,Foil,C,ST18-003,"[When Attacking] [Once Per Turn] If you have 8 or more DON!! cards on your field, draw 1 card.",Purple,Character,5,6000,Straw Hat Crew,1000,Strike
656018,Gum-Gum Jet Gatling (Reprint),Gum Gum Jet Gatling Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656018_200w.jpg,68,24305,https://cpt.tcgcsv.com/nqg7,2025-10-03T04:10:12.437,1,0.14,0.36,20.34,0.29,,Foil,R,OP03-072,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,0,,Straw Hat Crew;Water Seven,,
656019,Gum-Gum Jet Gatling (Alternate Art),Gum Gum Jet Gatling Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/656019_200w.jpg,68,24305,https://cpt.tcgcsv.com/pqg7,2025-10-03T04:10:12.437,1,17.32,22.8,40.0,22.96,,Foil,R,OP03-072,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,0,,Straw Hat Crew;Water Seven,,
656020,Six King Pistol (Reprint),Six King Pistol Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656020_200w.jpg,68,24305,https://cpt.tcgcsv.com/qqg7,2025-10-03T04:10:12.437,1,0.06,0.25,5.0,0.21,,Foil,R,OP03-097,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Draw 1 card. Then, K.O. up to 1 of your opponent's Characters with a cost of 1 or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Event,0,,CP9,,
656021,Bad Manners Kick Course (Reprint),Bad Manners Kick Course Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656021_200w.jpg,68,24305,https://cpt.tcgcsv.com/rqg7,2025-10-03T04:10:12.437,1,0.04,0.27,5.0,0.24,,Foil,R,OP04-016,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Give up to 1 of your opponent's Leader or Character cards -3000 power during this turn.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Event,0,,Alabasta;Straw Hat Crew,,
656022,Bad Manners Kick Course (Alternate Art),Bad Manners Kick Course Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/656022_200w.jpg,68,24305,https://cpt.tcgcsv.com/sqg7,2025-10-03T04:10:12.437,1,24.0,29.99,45.0,28.55,,Foil,R,OP04-016,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Give up to 1 of your opponent's Leader or Character cards -3000 power during this turn.",Red,Event,0,,Alabasta;Straw Hat Crew,,
656023,O-Nami (Reprint),O Nami Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656023_200w.jpg,68,24305,https://cpt.tcgcsv.com/tqg7,2025-10-03T04:10:12.437,1,0.01,0.2,3.0,0.18,,Normal,C,ST18-002,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br><br>
[On Play] If you have 8 or more DON!! cards on your field, trash 1 card from your hand and draw 2 cards.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,4,2000,Straw Hat Crew,1000,Special
656024,Uta (Reprint),Uta Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656024_200w.jpg,68,24305,https://cpt.tcgcsv.com/vqg7,2025-10-03T04:10:12.437,1,0.01,0.25,5.0,0.21,,Foil,R,OP09-002,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,1,2000,FILM,1000,Special
