productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,extLife
541065,Zephyr (Navy),Zephyr Navy,https://tcgplayer-cdn.tcgplayer.com/product/541065_200w.jpg,68,23272,https://cpt.tcgcsv.com/krl6,2024-05-06T12:31:59.61,1,0.01,0.25,5.0,0.2,,Foil,R,OP06-074,"[On Play] <strong>DON!! -1</strong> <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has 5000 power or less, K.O. it.",Purple,Character,7,7000,FILM;Navy,,Strike,
541066,Dr. Hogback,Dr Hogback,https://tcgplayer-cdn.tcgplayer.com/product/541066_200w.jpg,68,23272,https://cpt.tcgcsv.com/lrl6,2024-05-06T12:31:24.283,1,0.1,0.46,5.99,0.34,,Foil,R,OP06-090,"[On Play] <strong>You may return 2 cards from your trash to the bottom of your deck in any order:</strong> Add up to 1 ""Thriller Bark Pirates"" type card other than [Dr. Hogback] from your trash to your hand.",Black,Character,4,5000,Thriller Bark Pirates,1000,Wisdom,
541067,Brook,Brook,https://tcgplayer-cdn.tcgplayer.com/product/541067_200w.jpg,68,23272,https://cpt.tcgcsv.com/mrl6,2024-05-06T12:30:06.513,1,0.01,0.25,5.0,0.23,,Foil,R,OP06-092,"[On Play] Choose one:
<br>• Trash up to 1 of your opponent's Characters with a cost of 4 or less. 
<br>• Your opponent places 3 cards from their trash at bottom of their deck in any order.",Black,Character,6,6000,Former Rumbar Pirates,,Slash,
541068,Vinsmoke Ichiji (061),Vinsmoke Ichiji 061,https://tcgplayer-cdn.tcgplayer.com/product/541068_200w.jpg,68,23272,https://cpt.tcgcsv.com/nrl6,2024-04-08T17:41:52.187,1,0.05,0.25,5.0,0.2,,Foil,R,OP06-061,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, give up to 1 of your opponent's Characters -2000 power during this turn and this Character gains [Rush]. <em>(This card can attack on the turn in which it is played.)</em>",Purple,Character,7,7000,The Vinsmoke Family;GERMA 66,,Strike,
541069,Vinsmoke Ichiji (061) (Alternate Art),Vinsmoke Ichiji 061 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541069_200w.jpg,68,23272,https://cpt.tcgcsv.com/prl6,2024-03-15T04:03:11.733,1,3.24,5.08,45.0,4.52,,Foil,R,OP06-061,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, give up to 1 of your opponent's Characters -2000 power during this turn and this Character gains [Rush]. <em>(This card can attack on the turn in which it is played.)</em>",Purple,Character,7,7000,The Vinsmoke Family;GERMA 66,,Strike,
541070,Vinsmoke Niji (065),Vinsmoke Niji 065,https://tcgplayer-cdn.tcgplayer.com/product/541070_200w.jpg,68,23272,https://cpt.tcgcsv.com/qrl6,2024-04-08T17:41:41.477,1,0.01,0.2,5.0,0.17,,Foil,R,OP06-065,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, choose one: 
<br>• K.O. up to 1 of your opponent's Characters with a cost of 2 or less.
<br>• Return up to 1 of your opponent's Characters with a cost of 4 or less to the owner's hand.",Purple,Character,5,6000,The Vinsmoke Family;GERMA 66,1000,Special,
541071,Vinsmoke Yonji (067),Vinsmoke Yonji 067,https://tcgplayer-cdn.tcgplayer.com/product/541071_200w.jpg,68,23272,https://cpt.tcgcsv.com/rrl6,2024-04-08T17:41:32.72,1,0.01,0.2,5.0,0.14,,Foil,R,OP06-067,"If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, this Character gains +1000 power.
<br>[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,4,5000,The Vinsmoke Family;GERMA 66,1000,Strike,
541072,Gum-Gum King Kong Gatling,Gum Gum King Kong Gatling,https://tcgplayer-cdn.tcgplayer.com/product/541072_200w.jpg,68,23272,https://cpt.tcgcsv.com/srl6,2024-04-22T19:43:10.593,1,0.02,0.25,14.88,0.22,,Foil,R,OP06-018,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, if your opponent has a Character with 7000 power or more, up to 1 of your Leader or Character cards gains +1000 power during this turn.
<br>[Trigger] K.O. up to 1 of your opponent's Characters with 5000 power or less.",Red,Event,2,,FILM;Straw Hat Crew,,,
541073,Gravity Blade Raging Tiger,Gravity Blade Raging Tiger,https://tcgplayer-cdn.tcgplayer.com/product/541073_200w.jpg,68,23272,https://cpt.tcgcsv.com/trl6,2024-05-07T13:43:59.433,1,5.75,7.0,18.0,6.09,,Foil,R,OP06-058,"[Main] Place up to 2 Characters with a cost of 6 or less at the bottom of the owner's deck in any order.
<br>[Trigger] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.",Blue,Event,7,,Navy,,,
541074,Black Bug,Black Bug,https://tcgplayer-cdn.tcgplayer.com/product/541074_200w.jpg,68,23272,https://cpt.tcgcsv.com/vrl6,2024-05-08T17:39:41.4,1,0.01,0.24,5.0,0.17,,Foil,R,OP06-077,"[Main] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, place up to 1 of your opponent's Characters with a cost of 5 or less at the bottom of the owner's deck.
<br>[Trigger] Place up to 1 of your opponent's Characters with a cost of 4 or less at the bottom of the owner's deck.",Purple,Event,4,,The Vinsmoke Family;GERMA 66,,,
541075,Negative Hollow,Negative Hollow,https://tcgplayer-cdn.tcgplayer.com/product/541075_200w.jpg,68,23272,https://cpt.tcgcsv.com/wrl6,2024-05-06T12:29:31.773,1,0.04,0.25,5.0,0.25,,Foil,R,OP06-097,"[Main] Trash 1 card from your opponent's hand.
<br>[Trigger] Activate this card's [Main] effect.",Black,Event,2,,Thriller Bark Pirates,,,
541542,Double Pack Set Volume 3,Double Pack Set Volume 3,https://tcgplayer-cdn.tcgplayer.com/product/541542_200w.jpg,68,23272,https://cpt.tcgcsv.com/SDl6,2024-03-15T04:03:12.463,1,88.0,95.0,145.94,65.97,,Normal,,,,,,,,,,,
541543,Double Pack Set Volume 3 Display,Double Pack Set Volume 3 Display,https://tcgplayer-cdn.tcgplayer.com/product/541543_200w.jpg,68,23272,https://cpt.tcgcsv.com/TDl6,2024-03-15T04:03:12.463,1,699.97,700.0,799.99,474.83,,Normal,,,,,,,,,,,
541544,Double Pack Set Volume 3 Display Case,Double Pack Set Volume 3 Display Case,https://tcgplayer-cdn.tcgplayer.com/product/541544_200w.jpg,68,23272,https://cpt.tcgcsv.com/VDl6,2024-03-15T04:03:12.463,1,,,,,,,,,,,,,,,,,
541565,Inazuma,Inazuma,https://tcgplayer-cdn.tcgplayer.com/product/541565_200w.jpg,68,23272,https://cpt.tcgcsv.com/kFl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.08,,Normal,C,OP06-002,"If this Character has 7000 power or more, this Character gains [Banish].
<br>
<em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>",Red,Character,4,5000,Revolutionary Army,1000,Slash,
541567,Emporio.Ivankov,EmporioIvankov,https://tcgplayer-cdn.tcgplayer.com/product/541567_200w.jpg,68,23272,https://cpt.tcgcsv.com/mFl6,2024-03-15T04:03:11.733,1,0.01,0.2,6.99,0.13,,Normal,UC,OP06-003,"[On Play] Look at 3 cards from the top of your deck and play up to 1 [Revolutionary Army] type Character card with 5000 power or less. Then, place the rest at the bottom of your deck in any order.",Red,Character,5,6000,Revolutionary Army,,Special,
541569,Baron Omatsuri,Baron Omatsuri,https://tcgplayer-cdn.tcgplayer.com/product/541569_200w.jpg,68,23272,https://cpt.tcgcsv.com/pFl6,2024-03-15T04:03:11.733,1,0.01,0.1,3.0,0.04,,Normal,C,OP06-004,[On Play] Play up to 1 [Lily Carnation] from your hand.,Red,Character,2,3000,FILM;Omatsuri Island,1000,Ranged,
541570,Gasparde,Gasparde,https://tcgplayer-cdn.tcgplayer.com/product/541570_200w.jpg,68,23272,https://cpt.tcgcsv.com/qFl6,2024-03-15T04:03:11.733,1,0.01,0.14,3.0,0.05,,Normal,C,OP06-005,,Red,Character,6,8000,FILM;Former Navy;Gasparde Pirates,1000,Special,
541571,Saga,Saga,https://tcgplayer-cdn.tcgplayer.com/product/541571_200w.jpg,68,23272,https://cpt.tcgcsv.com/rFl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.08,,Normal,UC,OP06-006,"[DON!! x1][When Attacking] This Character gains +1000 power until the start of your next turn. Then, trash 1 of your [FILM] type Characters at the end of this turn.",Red,Character,4,5000,FILM;Asuka Island,2000,Slash,
541572,Schneider,Schneider,https://tcgplayer-cdn.tcgplayer.com/product/541572_200w.jpg,68,23272,https://cpt.tcgcsv.com/sFl6,2024-03-15T04:03:11.733,1,0.01,0.11,3.0,0.05,,Normal,C,OP06-008,,Red,Character,3,5000,FILM;Mugiwara Chase,1000,Wisdom,
541579,Bear.King,BearKing,https://tcgplayer-cdn.tcgplayer.com/product/541579_200w.jpg,68,23272,https://cpt.tcgcsv.com/CFl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.07,,Normal,UC,OP06-012,"If your opponent has a Leader or Character with a base power of 6000 or more, this Character cannot be K.O.'d in battle.",Red,Character,5,6000,FILM;Trump Pirates,1000,Strike,
541583,Ratchet,Ratchet,https://tcgplayer-cdn.tcgplayer.com/product/541583_200w.jpg,68,23272,https://cpt.tcgcsv.com/HFl6,2024-03-15T04:03:11.733,1,0.01,0.11,3.0,0.05,,Normal,C,OP06-014,[On Your Opponent's Attack] You may trash any number of [FILM] type cards from your hand. Your Leader or 1 of your Characters gains +1000 power during this battle for every card trashed.,Red,Character,1,0,FILM;Mecha Island,1000,Wisdom,
541587,Lily Carnation,Lily Carnation,https://tcgplayer-cdn.tcgplayer.com/product/541587_200w.jpg,68,23272,https://cpt.tcgcsv.com/MFl6,2024-03-15T04:03:11.733,1,0.01,0.11,3.0,0.06,,Normal,C,OP06-015,[Activate:Main][Once Per Turn] <strong>You may trash 1 of your Characters with 6000 power or more</strong>: Play up to 1 [FILM] type Character card with 2000 to 5000 power from your trash rested.,Red,Character,4,0,FILM;Omatsuri Island,1000,Special,
541591,Raise Max,Raise Max,https://tcgplayer-cdn.tcgplayer.com/product/541591_200w.jpg,68,23272,https://cpt.tcgcsv.com/RFl6,2024-03-15T04:03:11.733,1,0.01,0.23,6.99,0.14,,Normal,UC,OP06-016,[Activate:Main] <strong>You may place this Character at the bottom of the owner's deck</strong>: Give up to 1 of your opponent's Characters -3000 power during this turn.,Red,Character,1,2000,FILM;Revolutionary Army,,Wisdom,
541593,Meteor-Strike of Love,Meteor Strike of Love,https://tcgplayer-cdn.tcgplayer.com/product/541593_200w.jpg,68,23272,https://cpt.tcgcsv.com/TFl6,2024-03-15T04:03:11.733,1,0.01,0.14,3.0,0.09,,Normal,C,OP06-017,[Main] / [Counter] <strong>You may add 1 card from the top of your Life cards to your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this turn.,Red,Event,2,,FILM;Straw Hat Crew,,,
541594,Blue Dragon Seal Water Stream,Blue Dragon Seal Water Stream,https://tcgplayer-cdn.tcgplayer.com/product/541594_200w.jpg,68,23272,https://cpt.tcgcsv.com/VFl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.07,,Normal,UC,OP06-019,"[Main] K.O. up to 1 of your opponent's Characters with 5000 power or less.
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with 4000 power or less.",Red,Event,3,,FILM;Straw Hat Crew,,,
541595,Ikaros Much,Ikaros Much,https://tcgplayer-cdn.tcgplayer.com/product/541595_200w.jpg,68,23272,https://cpt.tcgcsv.com/WFl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.08,,Normal,UC,OP06-024,"[On Play] If your Leader has the [New FIsh-Man Pirates] type, play up to 1 [Fish-Man] type Character card with a cost of 4 or less from your hand. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,5,6000,Fish-Man;New Fish-Man Pirates,1000,Slash,
541597,Koushirou,Koushirou,https://tcgplayer-cdn.tcgplayer.com/product/541597_200w.jpg,68,23272,https://cpt.tcgcsv.com/ZFl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.07,,Normal,C,OP06-026,"[On Play] Set up to 1 of your ""Slash"" attribute Characters with a cost of 4 or less as active. Then, you cannot attack a Leader during this turn.",Green,Character,3,0,Frost Moon Village,1000,Slash,
541598,Gyro,Gyro,https://tcgplayer-cdn.tcgplayer.com/product/541598_200w.jpg,68,23272,https://cpt.tcgcsv.com/-Fl6,2024-03-15T04:03:11.733,1,0.01,0.11,3.0,0.05,,Normal,C,OP06-027,[On K.O.] Rest up to 1 of your opponent's Characters with a cost of 3 or less.,Green,Character,1,2000,Gyro Pirates,1000,Slash,
541599,Zeo,Zeo,https://tcgplayer-cdn.tcgplayer.com/product/541599_200w.jpg,68,23272,https://cpt.tcgcsv.com/_Fl6,2024-03-15T04:03:11.733,1,0.01,0.14,3.0,0.05,,Normal,C,OP06-028,"[DON!! x1][When Attacking] If your Leader has the [New FIsh-Man Pirates] type, set up to 1 of your DON!! cards as active and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,2,3000,Fish-Man;New Fish-Man Pirates,2000,Wisdom,
541600,Daruma,Daruma,https://tcgplayer-cdn.tcgplayer.com/product/541600_200w.jpg,68,23272,https://cpt.tcgcsv.com/0Gl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.07,,Normal,UC,OP06-029,"[DON!! x1][When Attacking][Once Per Turn] If your Leader has the [New FIsh-Man Pirates] type, set this Character as active and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,3,4000,Fish-Man;New Fish-Man Pirates,1000,Slash,
541601,Dosun,Dosun,https://tcgplayer-cdn.tcgplayer.com/product/541601_200w.jpg,68,23272,https://cpt.tcgcsv.com/2Gl6,2024-03-15T04:03:11.733,1,0.01,0.12,3.0,0.07,,Normal,C,OP06-030,"[When Attacking] If your Leader has the [New Fish-Man Pirates] type, this Character cannot be K.O.'d in battle and gains +2000 power until the start of your next turn. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,3,4000,Fish-Man;New Fish-Man Pirates,1000,Strike,
541602,Hatchan,Hatchan,https://tcgplayer-cdn.tcgplayer.com/product/541602_200w.jpg,68,23272,https://cpt.tcgcsv.com/3Gl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.12,,Normal,UC,OP06-031,[Trigger] Play up to 1 [Fish-Man] or [Merfolk] type Character card with a cost of 3 or less from your hand.,Green,Character,4,5000,Fish-Man;Former Arlong Pirates,1000,Slash,
541603,Hammond,Hammond,https://tcgplayer-cdn.tcgplayer.com/product/541603_200w.jpg,68,23272,https://cpt.tcgcsv.com/5Gl6,2024-03-15T04:03:11.733,1,0.01,0.12,3.0,0.05,,Normal,C,OP06-032,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Green,Character,2,2000,Fish-Man;New Fish-Man Pirates,1000,Ranged,
541604,Hyouzou,Hyouzou,https://tcgplayer-cdn.tcgplayer.com/product/541604_200w.jpg,68,23272,https://cpt.tcgcsv.com/6Gl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.06,,Normal,UC,OP06-034,"[Activate:Main][Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 4 or less and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,4,6000,Fish-Man,,Slash,
541605,Wadatsumi,Wadatsumi,https://tcgplayer-cdn.tcgplayer.com/product/541605_200w.jpg,68,23272,https://cpt.tcgcsv.com/7Gl6,2024-03-15T04:03:11.733,1,0.01,0.11,3.0,0.06,,Normal,C,OP06-037,,Green,Character,6,8000,Fish-Man;Flying Pirates,1000,Strike,
541606,The Billion-fold World Trichiliocosm,The Billion fold World Trichiliocosm,https://tcgplayer-cdn.tcgplayer.com/product/541606_200w.jpg,68,23272,https://cpt.tcgcsv.com/8Gl6,2024-11-08T20:33:20.007,1,0.05,0.25,3.0,0.21,,Normal,UC,OP06-038,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 8 or more rested cards, that card gains an additional +2000 power during this battle.
<br>
[Trigger] K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.",Green,Event,1,,Straw Hat Crew;Dressrosa,,,
541607,Shark Arrows,Shark Arrows,https://tcgplayer-cdn.tcgplayer.com/product/541607_200w.jpg,68,23272,https://cpt.tcgcsv.com/9Gl6,2024-03-15T04:03:11.733,1,0.01,0.12,3.0,0.09,,Normal,C,OP06-040,"[Main] K.O. up to 2 of your opponent's rested Characters with a cost of 3 or less.
<br>
[Trigger] Activate this card's [Main] effect.",Green,Event,2,,Fish-Man;New Fish-Man Pirates,,,
541608,The Ark Noah,The Ark Noah,https://tcgplayer-cdn.tcgplayer.com/product/541608_200w.jpg,68,23272,https://cpt.tcgcsv.com/bGl6,2024-03-15T04:03:11.733,1,0.01,0.2,3.0,0.16,,Normal,C,OP06-041,"[On Play] Rest all of your opponent's Characters.
<br>
[Trigger] Play this card.",Green,Stage,6,,Fish-Man Island,,,
541609,Gion,Gion,https://tcgplayer-cdn.tcgplayer.com/product/541609_200w.jpg,68,23272,https://cpt.tcgcsv.com/cGl6,2024-03-15T04:03:11.733,1,0.01,0.25,3.0,0.23,,Normal,UC,OP06-044,"[Your Turn][Once Per Turn] When your opponent activates an Event, your opponent must place 1 card from their hand at the bottom of their deck.",Blue,Character,4,5000,Navy,2000,Slash,
541610,Kuzan,Kuzan,https://tcgplayer-cdn.tcgplayer.com/product/541610_200w.jpg,68,23272,https://cpt.tcgcsv.com/dGl6,2024-03-15T04:03:11.733,1,0.02,0.15,3.0,0.1,,Normal,UC,OP06-045,[On Play] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.,Blue,Character,3,5000,Navy,,Special,
541611,Sakazuki,Sakazuki,https://tcgplayer-cdn.tcgplayer.com/product/541611_200w.jpg,68,23272,https://cpt.tcgcsv.com/fGl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.1,,Normal,UC,OP06-046,[On Play] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.,Blue,Character,5,6000,Navy,,Special,
541612,Zeff,Zeff,https://tcgplayer-cdn.tcgplayer.com/product/541612_200w.jpg,68,23272,https://cpt.tcgcsv.com/gGl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.12,,Normal,C,OP06-048,"[Your Turn] When your opponent activates [Blocker] or an Event, if your Leader has the [East Blue] type, you may trash 4 cards from the top of your deck.",Blue,Character,3,3000,East Blue,1000,Strike,
541613,Sengoku,Sengoku,https://tcgplayer-cdn.tcgplayer.com/product/541613_200w.jpg,68,23272,https://cpt.tcgcsv.com/hGl6,2024-03-15T04:03:11.733,1,0.01,0.12,3.0,0.06,,Normal,C,OP06-049,,Blue,Character,5,7000,Navy,1000,Strike,
541614,Tokikake,Tokikake,https://tcgplayer-cdn.tcgplayer.com/product/541614_200w.jpg,68,23272,https://cpt.tcgcsv.com/jGl6,2024-03-15T04:03:11.733,1,0.01,0.1,3.0,0.05,,Normal,C,OP06-052,"[DON!! x1] If you have 4 or less cards in your hand, this Character cannot be K.O.'d in battle.",Blue,Character,2,3000,Navy,1000,Strike,
541615,Jaguar.D.Saul,JaguarDSaul,https://tcgplayer-cdn.tcgplayer.com/product/541615_200w.jpg,68,23272,https://cpt.tcgcsv.com/kGl6,2024-03-15T04:03:11.733,1,0.01,0.13,3.0,0.07,,Normal,C,OP06-053,[On K.O.] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.,Blue,Character,2,3000,Giant;Navy,1000,Strike,
541616,Borsalino,Borsalino,https://tcgplayer-cdn.tcgplayer.com/product/541616_200w.jpg,68,23272,https://cpt.tcgcsv.com/lGl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.1,,Normal,UC,OP06-054,"If you have 4 or less cards in your hand, this Character gains [Blocker].
<br>
<em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,2,4000,Navy,,Special,
541617,Monkey.D.Garp,MonkeyDGarp,https://tcgplayer-cdn.tcgplayer.com/product/541617_200w.jpg,68,23272,https://cpt.tcgcsv.com/mGl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.1,,Normal,C,OP06-055,"[DON!! x2][When Attacking] If you have 4 or less cards in your hand, your opponent cannot activate [Blocker] during this battle.",Blue,Character,5,7000,Navy,,Strike,
541618,Ama no Murakumo Sword,Ama no Murakumo Sword,https://tcgplayer-cdn.tcgplayer.com/product/541618_200w.jpg,68,23272,https://cpt.tcgcsv.com/nGl6,2024-11-08T20:33:33.48,1,0.01,0.15,3.0,0.07,,Normal,UC,OP06-056,[Main] Place up to 1 of your opponent's Characters with a cost of 2 or less and up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck in any order.,Blue,Event,2,,Navy,,,
541619,But I Will Never Doubt a Woman's Tears!!!!,But I Will Never Doubt a Womans Tears,https://tcgplayer-cdn.tcgplayer.com/product/541619_200w.jpg,68,23272,https://cpt.tcgcsv.com/pGl6,2024-03-15T04:03:11.733,1,0.01,0.11,3.0,0.07,,Normal,C,OP06-057,"[Main] Up to 1 of your Leader or Character cards gains +1000 power during this turn. Then, reveal 1 card from the top of your deck, play up to 1 Character card with a cost of 2, and place the rest at the top or bottom of your deck.
<br>
[Trigger] Play up to 1 Character card with a cost of 2 from your hand.",Blue,Event,1,,Straw Hat Crew;Dressrosa,,,
541620,White Snake,White Snake,https://tcgplayer-cdn.tcgplayer.com/product/541620_200w.jpg,68,23272,https://cpt.tcgcsv.com/qGl6,2024-03-15T04:03:11.733,1,0.01,0.2,3.0,0.1,,Normal,UC,OP06-059,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this turn, and draw 1 card.
<br>
[Trigger] Look at 5 cards from the top of your deck and place them at the top or bottom of your deck in any order.",Blue,Event,2,,Navy,,,
541621,Vinsmoke Ichiji (060),Vinsmoke Ichiji 060,https://tcgplayer-cdn.tcgplayer.com/product/541621_200w.jpg,68,23272,https://cpt.tcgcsv.com/rGl6,2024-03-15T04:03:11.733,1,0.01,0.15,17.0,0.07,,Normal,C,OP06-060,"[Activate:Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em><strong>You may trash this Character</strong>: If your Leader has the [GERMA 66] type, play up to 1 [Vinsmoke Ichiji] with a cost of 7 from your hand or trash.",Purple,Character,4,4000,The Vinsmoke Family;GERMA 66,1000,Strike,
541622,Vinsmoke Sora,Vinsmoke Sora,https://tcgplayer-cdn.tcgplayer.com/product/541622_200w.jpg,68,23272,https://cpt.tcgcsv.com/sGl6,2024-03-15T04:03:11.733,1,0.01,0.2,3.0,0.14,,Normal,UC,OP06-063,"[On Play] <strong>You may trash 1 card from your hand</strong>: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 [The Vinsmoke Family] type Character card with 4000 power or less from your trash to your hand.",Purple,Character,1,0,The Vinsmoke Family;Kingdom of GERMA,2000,Wisdom,
541623,Vinsmoke Niji (064),Vinsmoke Niji 064,https://tcgplayer-cdn.tcgplayer.com/product/541623_200w.jpg,68,23272,https://cpt.tcgcsv.com/tGl6,2024-03-27T12:35:10.86,1,0.01,0.15,3.0,0.06,,Normal,C,OP06-064,"[Activate:Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em><strong>You may trash this Character</strong>: If your Leader has the [GERMA 66] type, play up to 1 [Vinsmoke Niji] with a cost of 5 from your hand or trash.",Purple,Character,3,3000,The Vinsmoke Family;GERMA 66,1000,Special,
541624,Vinsmoke Yonji (066),Vinsmoke Yonji 066,https://tcgplayer-cdn.tcgplayer.com/product/541624_200w.jpg,68,23272,https://cpt.tcgcsv.com/vGl6,2024-03-15T04:03:11.733,1,0.01,0.13,3.0,0.08,,Normal,C,OP06-066,"[Activate:Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em><strong>You may trash this Character</strong>: If your Leader has the [GERMA 66] type, play up to 1 [Vinsmoke Yonji] with a cost of 4 from your hand or trash.",Purple,Character,2,2000,The Vinsmoke Family;GERMA 66,1000,Strike,
541625,Vinsmoke Reiju (068),Vinsmoke Reiju 068,https://tcgplayer-cdn.tcgplayer.com/product/541625_200w.jpg,68,23272,https://cpt.tcgcsv.com/wGl6,2024-03-15T04:03:11.733,1,0.01,0.17,5.0,0.13,,Normal,C,OP06-068,"[Activate:Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em><strong>You may trash this Character</strong>: If your Leader has the [GERMA 66] type, play up to 1 [Vinsmoke Reiju] with a cost of 4 from your hand or trash.",Purple,Character,2,2000,The Vinsmoke Family;GERMA 66,1000,Special,
541626,Eldoraggo,Eldoraggo,https://tcgplayer-cdn.tcgplayer.com/product/541626_200w.jpg,68,23272,https://cpt.tcgcsv.com/xGl6,2024-03-15T04:03:11.733,1,0.01,0.1,3.0,0.05,,Normal,C,OP06-070,,Purple,Character,5,7000,FILM;Eldoraggo Crew,1000,Special,
541627,Gild Tesoro,Gild Tesoro,https://tcgplayer-cdn.tcgplayer.com/product/541627_200w.jpg,68,23272,https://cpt.tcgcsv.com/zGl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.08,,Normal,UC,OP06-071,"[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: If your Leader has the [FILM] type, add up to 2 [FILM] type Character cards with a cost of 4 or less from your trash to your hand.",Purple,Character,5,6000,FILM;Grantesoro,1000,Special,
541628,Cosette,Cosette,https://tcgplayer-cdn.tcgplayer.com/product/541628_200w.jpg,68,23272,https://cpt.tcgcsv.com/BGl6,2024-03-15T04:03:11.733,1,0.01,0.15,3.0,0.07,,Normal,C,OP06-072,"If your Leader has the [GERMA 66] type and the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, this Character gains [Blocker]. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Purple,Character,1,0,Kingdom of GERMA,1000,Wisdom,
541629,Shiki,Shiki,https://tcgplayer-cdn.tcgplayer.com/product/541629_200w.jpg,68,23272,https://cpt.tcgcsv.com/CGl6,2024-03-15T04:03:11.733,1,0.01,0.15,23.0,0.06,,Normal,UC,OP06-073,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] If you have 8 or more DON!! cards on your field, draw 1 card and trash 1 card from your hand.",Purple,Character,2,1000,FILM;Golden Lion Pirates,1000,Special,
541630,Count Battler,Count Battler,https://tcgplayer-cdn.tcgplayer.com/product/541630_200w.jpg,68,23272,https://cpt.tcgcsv.com/DGl6,2024-03-15T04:03:11.733,1,0.01,0.1,3.0,0.06,,Normal,C,OP06-075,[On Play] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Rest up to 2 of your opponent's Characters with a cost of 2 or less.,Purple,Character,2,3000,FILM;Crown Island,1000,Special,
541631,Hitokiri Kamazo,Hitokiri Kamazo,https://tcgplayer-cdn.tcgplayer.com/product/541631_200w.jpg,68,23272,https://cpt.tcgcsv.com/FGl6,2024-03-15T04:03:11.733,1,0.01,0.2,3.0,0.11,,Normal,UC,OP06-076,"[Your Turn][Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",Purple,Character,4,5000,Kid Pirates;Supernovas;SMILE,2000,Slash,
